duns_number,company_name,tradestyle,address_line_1,address_line_2,city,state,postal_code,phone,website,revenue_raw,revenue_numeric,revenue_formatted,employees_total,employees_single_site,business_description,industry,ownership_type,entity_type,is_headquarters,contact_count,primary_contact_name,primary_contact_title,primary_contact_email_flag,primary_contact_phone_flag
116178134,OLDENBORG PROPERTIES LLC,,51318 176Th St,,Lake Crystal,Minnesota,56055-4449,,,614260.02,614260.02,614260.02,2,2,Oldenborg Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
081091740,LicenseMySoftware L. L. C.,,581 Vicki Ln,,Shoreview,Minnesota,55126-4776,1-651-503-8354,http://www.soundwavesolutions.net,1032699.0,1032699,1032699.0,2,2,"Licensemysoftware L. L. C. is primarily engaged in providing computer programming services on a contract or fee basis. Establishments of this industry perform a variety of additional services, such as computer software design and analysis; modifications of custom software; and training in the use of custom software.",Computer Programming,Private,Independent,false,0,,,,
023931015,"Wallace, Gregory B",,3600 Minnesota Dr Ste 300,,Edina,Minnesota,55435-7906,1-952-806-9641,,651053.01,651053.01,651053.01,2,2,"Wallace, Gregory B is primarily engaged in underwriting life insurance. These establishments are operated by enterprises that may be owned by stock-holders, policy holders, or other carriers.",Life and Health Insurance,Private,Independent,false,0,,,,
108127845,"CHASE-NORRIS PROPERTIES, LLC",,7376 Pimushe Trl Ne,,Bemidji,Minnesota,56601-8478,,,534645.02,534645.02,534645.02,2,2,"Chase-Norris Properties, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
118021586,Red Wing Gear L.L.C.,,5001 Moundview Dr,,Red Wing,Minnesota,55066-1138,,,504109.02999999997,504109.02999999997,504109.02999999997,2,2,"Red Wing Gear L.L.C. is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,0,,,,
132679625,Theresa Wertheim Interior Design L. L. C.,,1805 W Lake St Unit 201,,Minneapolis,Minnesota,55408-4252,,,668174.98,668174.98,668174.98,2,2,"Theresa Wertheim Interior Design L. L. C. is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
133129419,3123 LIMITED LIABILITY COMPANY,,15915 27Th Pl N,,Minneapolis,Minnesota,55447-1864,,,686643.0,686643,686643.0,2,2,"3123 Limited Liability Company is primarily engaged in underwriting fire, marine, and casualty insurance. These establishments are operated by enterprises that may be owned by stock-holders, policy holders, or other carriers.",Property and Casualty Insurance,Private,Independent,false,0,,,,
113601187,"THE BANANA STAND PROPERTIES, LLC",,1015 N 5Th St,,Minneapolis,Minnesota,55411-4301,,,980879.01,980879.01,980879.01,2,2,"The Banana Stand Properties, Llc is primarily engaged in leasing real property, not elsewhere classified.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
048864738,Watts Electric Company Inc,,11575 E Laketowne Dr,,Albertville,Minnesota,55301-4348,,,1253170.0,1253170,1253170.0,2,2,"Watts Electric Company Inc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
129325967,Oaks Tree Service LLC,,10249 Alcott Dr,,Sauk Centre,Minnesota,56378-4694,,,519675.97,519675.97,519675.97,2,2,Oaks Tree Service Llc is primarily engaged in performing a variety of ornamental shrub and tree services.,Building and Dwelling Services,Private,Independent,false,0,,,,
084682332,We're coming junk removal services  LLC,,1626 Woodlynn Ave Unit 1,,Maplewood,Minnesota,55109-5726,1-612-913-6652,,1298056.0,1298056,1298056.0,2,2,"We're Coming Junk Removal Services  Llc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
096493765,GREAT RIVER ENERGY,,16677 197Th Ave Nw,,Big Lake,Minnesota,55309-4863,1-763-274-6738,,636161.98,636161.98,636161.98,2,2,"Great River Energy is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
131979854,Rohl's Road Maintenance LLC,,15840 131St Ave,,Osakis,Minnesota,56360-4566,1-218-839-9530,,593923.99,593923.99,593923.99,2,2,"Rohl's Road Maintenance Llc is primarily engaged in furnishing building cleaning and maintenance services, not elsewhere classified, such as window cleaning, janitorial service, floor waxing, and office cleaning.",Building and Dwelling Services,Private,Independent,false,0,,,,
014598331,NEW BURNHAM MANAGER LLC,,575 9Th St Se Ste 215,,Minneapolis,Minnesota,55414-4028,,,633859.99,633859.99,633859.99,2,2,New Burnham Manager Llc is primarily engaged in furnishing general or specialized management services on a day to day basis and on a contract or fee basis. Establishments in this industry do not provide operating staff.,Administrative Services,Private,Independent,false,0,,,,
120668726,LEGENDARY LAWNS LLC,,20214 Highway 15 N,,Hutchinson,Minnesota,55350-5610,,,570448.99,570448.99,570448.99,2,2,Legendary Lawns Llc is primarily engaged in performing a variety of lawn and garden services.,Building and Dwelling Services,Private,Independent,false,0,,,,
108847421,CORNFLOWER BLUE PROPERTIES LLC,,27 S Golf Ct,,Mankato,Minnesota,56001-4162,,,603266.0,603266,603266.0,2,2,Cornflower Blue Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
022570987,ELECTRIC EV LLC,,3445 42Nd Ave S,,Minneapolis,Minnesota,55406-2810,,,1213334.0,1213334,1213334.0,2,2,"Electric Ev Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
119341054,Sota Distribution And Logistics LLC,,12247 Nicollet Ave,,Burnsville,Minnesota,55337-1650,1-612-433-6213,,595610.02,595610.02,595610.02,2,2,"Sota Distribution And Logistics Llc is primarily engaged in supplying temporary or continuing help on a contract or fee basis. The help supplied is always on the payroll of the supplying establishments, but is under the direct or general supervision of the business to whom the help is furnished.",Employment Services,Private,Independent,false,0,,,,
069312496,D JOHNSON ELECTRIC LLC,,28330 890Th Ave,,Danube,Minnesota,56230-1129,,,2567441.0,2567441,2567441.0,2,2,"D Johnson Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
119154617,"Starlight Technology, Inc.",,1010 Dale St N,,Saint Paul,Minnesota,55117-5603,1-612-808-8711,,502358.01999999996,502358.01999999996,502358.01999999996,2,2,"Starlight Technology, Inc. is primarily engaged in developing or modifying computer software and packaging or bundling the software with purchased computer hardware (computers and computer peripheral equipment) to create and market an integrated system for specific application. Establishments in this industry must provide each of the following services: (1) the development or modification of the computer software; (2) the marketing of purchased computer hardware; and (3) involvement in all phases of systems development from design through installation.",Computer System Design Services,Private,Independent,false,0,,,,
131969330,Key City Electric LLC,,604 N Riverfront Dr,,Mankato,Minnesota,56001-3451,,,1374604.0,1374604,1374604.0,2,2,"Key City Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
121960571,"FLYWISE AVIATION, LLC",,14701 Pioneer Trl,,Eden Prairie,Minnesota,55347-2646,,,554750.03,554750.03,554750.03,2,2,"Flywise Aviation, Llc is primarily engaged in operating and maintaining airports and flying fields; in servicing, repairing (except on a factory basis), maintaining, and storing aircraft; and in furnishing coordinated handling services for airfreight or passengers at airports. This also includes air traffic control operations.",Air Transportation Services,Private,Independent,false,0,,,,
025698157,"SABOL INSURANCE AGENCY, LLC",,8011 34Th Ave S Ste 202,,Minneapolis,Minnesota,55425-1631,,,500088.98999999993,500088.98999999993,500088.98999999993,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,0,,,,
021206977,ST LUKES LUTH HOME,,1228 S Rice St,,Blue Earth,Minnesota,56013-1926,1-507-526-2702,http://www.stlcare.com,7596876.100000001,7596876.100000001,7596876.100000001,2,2,"Establishments of religious organizations operated for worship, religious training or study, government or administration of an organized religion, or for promotion of religious activities. Other establishments maintained by religious organizations, such as educational institutions, hospitals, publishing houses, reading rooms, social services, and secondhand stores, are classified according to their primary activity. Also included in this industry are religious groups which reach the public through radio or television media.",Associations and Organizations,Private,Independent,false,0,,,,
102750925,SCS Electric LLC,,3808 Tonkawood Rd,,Minnetonka,Minnesota,55345-1947,1-612-759-0106,,5599834.0,5599834,5599834.0,2,2,"Scs Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
834335890,Child & Adult Services (CAS) LLC,,5505 W 123Rd St Ste 2000,,Savage,Minnesota,55378-5505,1-612-799-5648,,527005.9700000001,527005.9700000001,527005.9700000001,2,2,"Child & Adult Services (Cas) Llc is primarily engaged in providing computer programming services on a contract or fee basis. Establishments of this industry perform a variety of additional services, such as computer software design and analysis; modifications of custom software; and training in the use of custom software.",Computer Programming,Private,Independent,false,0,,,,
119305408,Sergeant GS Drone Services,,4875 County 49 Blvd,,Dennison,Minnesota,55018-7732,1-612-382-4610,,589209.97,589209.97,589209.97,2,2,"Sergeant Gs Drone Services is primarily engaged in providing commercial photography services for advertising agencies, publishers, and other business and industrial users.",Photographic Services,Private,Independent,false,0,,,,
108197611,DINKYTOWN ADVERTISING LLC,,111 Kellogg Blvd E APT 902,,Saint Paul,Minnesota,55101-1208,,http://www.dinkytownadvertising.com,553462.9800000001,553462.9800000001,553462.9800000001,2,2,"Dinkytown Advertising Llc is primarily engaged in preparing advertising (writing copy, artwork, graphics, and other creative work) and placing such advertising in periodicals, newspapers, radio and television, or other advertising media for clients on a contract or fee basis.",Advertising Services,Private,Independent,false,0,,,,
019759266,"MARES FINANCIAL CONSULTING, LLC",,215 10Th Ave S Unit 204,,Minneapolis,Minnesota,55415-1748,,,536094.01,536094.01,536094.01,2,2,"Mares Financial Consulting, Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
121813952,S.C.Z JANITORIAL SERVICES LLC,,5012 Lilac Dr N,,Brooklyn Center,Minnesota,55429-3412,,,886045.99,886045.99,886045.99,2,2,"S.C.Z Janitorial Services Llc is primarily engaged in furnishing building cleaning and maintenance services, not elsewhere classified, such as window cleaning, janitorial service, floor waxing, and office cleaning.",Building and Dwelling Services,Private,Independent,false,0,,,,
108509044,KRUGER NURSING SOLUTIONS LLC,,1020 N 6Th St,,Lake City,Minnesota,55041-1230,,,896664.02,896664.02,896664.02,2,2,Kruger Nursing Solutions Llc is an organization of  professional persons for the advancement of the interests of their profession.,Associations and Organizations,Private,Independent,false,0,,,,
022256495,FIVE POINTS MANAGEMENT LLC,,42076 County Road 1,,Rice,Minnesota,56367-9599,,,561959.98,561959.98,561959.98,2,2,Five Points Management Llc is primarily engaged in furnishing general or specialized management services on a day to day basis and on a contract or fee basis. Establishments in this industry do not provide operating staff.,Administrative Services,Private,Independent,false,0,,,,
133129339,"QUBE RECYCLING SOLUTIONS, LLC",,5112 Abercrombie Dr,,Edina,Minnesota,55439-1450,,,2567104.1,2567104.1,2567104.1,2,2,"Qube Recycling Solutions, Llc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
784911401,"Chad S. Babcock Insurance Agency, Inc.",,378 Oak St,,Excelsior,Minnesota,55331-3093,,http://www.chadbabcock.net,1170287.0,1170287,1170287.0,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,0,,,,
032296036,REGION NORTH COUNTRY UNITED STATES VOLLEYBALL ASSOCIATION,,4445 W 77Th St Ste 109,,Minneapolis,Minnesota,55435-5134,,http://www.ncrusav.org,1068185.0,1068185,1068185.0,2,2,"Region North Country United States Volleyball Association is a membership organization, not elsewhere classified.",Associations and Organizations,Private,Independent,false,0,,,,
106357008,"DOUGLAS COUNTY DEMOLITION & LANDFILL, LLC",,1301 36Th Ave W,,Alexandria,Minnesota,56308-3398,,http://www.alexrubbish.com,733232.98,733232.98,733232.98,2,2,"Douglas County Demolition & Landfill, Llc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
124758510,FEURING LAWN CREATIONS LLC,,622 Murray St,,Owatonna,Minnesota,55060-3535,,,555257.02,555257.02,555257.02,2,2,Feuring Lawn Creations Llc is primarily engaged in performing a variety of lawn and garden services.,Building and Dwelling Services,Private,Independent,false,0,,,,
029918207,"COLLEGEVILLE GREENHOUSE PROPERTIES, LLC",,2260 Lake Pulaski Dr,,Buffalo,Minnesota,55313-9001,,,633859.99,633859.99,633859.99,2,2,"Collegeville Greenhouse Properties, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
132411371,ReDesign Exteriors LLC,,3017 W 56Th St,,Minneapolis,Minnesota,55410-2428,1-651-335-6391,,564189.02,564189.02,564189.02,2,2,"Redesign Exteriors Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
834609302,Mikes Roll-Offs INC,,1611 Chandler Ave N,,Glencoe,Minnesota,55336-1246,,http://www.mikesrolloff.com,989503.98,989503.98,989503.98,2,2,"Mikes Roll-Offs Inc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
050445031,"Fragrance Marketing Group, LLC",Natural Inspirations,124 Columbia Ct,,Chaska,Minnesota,55318-2304,1-952-466-7417,http://www.naturalinspirations.com,519334.01999999996,519334.01999999996,519334.01999999996,2,2,"Fragrance Marketing Group, Llc is primarily engaged in the wholesale distribution of prescription drugs, proprietary drugs, druggists' sundries, and toiletries.",Health and Personal Care Wholesale,Private,Independent,false,0,,,,
012503775,"SATNIK SOLUTIONS, LLC",,29267 Scenic Dr,,Chisago City,Minnesota,55013-8516,1-651-246-2702,http://www.satniksolutions.com,527410.98,527410.98,527410.98,2,2,"Satnik Solutions, Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
108183006,WT LAWN SERVICE LLC,,1847 County Highway 7,,Tyler,Minnesota,56178-4000,,,534615.99,534615.99,534615.99,2,2,Wt Lawn Service Llc is primarily engaged in performing a variety of lawn and garden services.,Building and Dwelling Services,Private,Independent,false,0,,,,
113766550,GO WILD LLC,,400 Wabasha St N,,Saint Paul,Minnesota,55102-1142,1-651-222-2034,http://www.treasureislandcenter.com,1041743.0000000001,1041743.0000000001,1041743.0000000001,2,2,Go Wild Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
119213896,"Lake Country Power Holdings, Inc.",,8535 Park Ridge Dr,,Mountain Iron,Minnesota,55768-2059,,,1052830.0,1052830,1052830.0,2,2,"Lake Country Power Holdings, Inc. is primarily engaged in providing electric services in combination with other services, with electric services as the major part though less than 95 percent of the total.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
132668952,Network Solution L. L. C.,,734 Jefferson St NE,,Minneapolis,Minnesota,55413-2111,,,525457.98,525457.98,525457.98,2,2,"Network Solution L. L. C. is primarily engaged in supplying computer related services, not elsewhere classified. Computer consultants operating on a contract or fee basis are classified in this industry.",Computer System Design Services,Private,Independent,false,0,,,,
117225957,U.S. Charging LLC,,817 Vandalia St Ste 1,,Saint Paul,Minnesota,55114-1329,1-612-366-3885,http://www.uscharging.com,1460347.0999999999,1460347.0999999999,1460347.0999999999,2,2,"U.S. Charging Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
041804305,A & P ELECTRIC LLC,,1198 E Derrynane St,,Le Center,Minnesota,56057-4013,,,2528290.0,2528290,2528290.0,2,2,"A & P Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
965886203,"IN THE GROOVE MUSIC, L.L.C.",In The Groove Music,625 2Nd Ave S Ste 102,,Minneapolis,Minnesota,55402-1908,1-612-305-1229,http://www.inthegroovemusic.com,527938.01,527938.01,527938.01,2,2,"In The Groove Music, L.L.C. is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
119075590,"Infinity Creations, Llc",,1045 20Th St Se,,Montevideo,Minnesota,56265-4058,1-302-212-0129,,637786.98,637786.98,637786.98,2,2,"Infinity Creations, Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
107709291,"ON DEMAND DUMPSTERS, INC.",,4025 85Th Ave N,,Minneapolis,Minnesota,55443-1909,,http://www.ondemanddumpstersmn.com,1052830.0,1052830,1052830.0,2,2,"On Demand Dumpsters, Inc. is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
027393903,INTELLIGENT DESIGN KOOKS LLC,,608 W 4Th St Apt 1,,Duluth,Minnesota,55806-2410,,,858390.99,858390.99,858390.99,2,2,"Intelligent Design Kooks Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
118712424,"Superior Lawn & Landscape, LLC",,10480 Highway 284,,Saint Bonifacius,Minnesota,55375,,http://www.superiorlawn.com,571082.0,571082,571082.0,2,2,"Superior Lawn & Landscape, Llc is primarily engaged in performing a variety of lawn and garden services.",Building and Dwelling Services,Private,Independent,false,0,,,,
020228401,TERRES PROPERTIES LLC,,192 West St,,Saint Martin,Minnesota,56376-7413,,,624105.99,624105.99,624105.99,2,2,Terres Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
121970190,ADVANCED LAWN CARE & LANDSCAPING LLC,,3950 North Rd,,Moose Lake,Minnesota,55767-8152,,,502960.03,502960.03,502960.03,2,2,Advanced Lawn Care & Landscaping Llc is primarily engaged in performing a variety of lawn and garden services.,Building and Dwelling Services,Private,Independent,false,0,,,,
119091875,Tc Design Forge LLC,,5033 14Th Ave S,,Minneapolis,Minnesota,55417-1124,1-612-361-9403,,1697162.0,1697162,1697162.0,2,2,"Tc Design Forge Llc is primarily engaged in the design, development, and production of prepackaged computer software. Important products of this industry include operating, utility, and applications programs. Establishments of this industry may also provide services such as preparation of software documentation for the user-installation of software for the user; and training the user in the use of the software.",Software,Private,Independent,false,0,,,,
014409016,STR8 MODERN PROPERTIES LLC,,120 Brunswick Ave S,,Minneapolis,Minnesota,55416-1008,,,569534.0,569534,569534.0,2,2,Str8 Modern Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
071761290,Minneapolis Retail Meat Cutters & Food Handlers (Inc),"Health Welfare Fund, Pension Trust Fund",3001 Metro Dr Ste 500,,Minneapolis,Minnesota,55425-1617,1-952-854-0795,http://www.trust653.com,1721766.9,1721766.9,1721766.9,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,0,,,,
014581262,Veltiosis Consulting LLC,,15203 Painters Ln N,,Stillwater,Minnesota,55082-1644,1-651-674-3700,http://www.veltiosisconsulting.com,513306.98,513306.98,513306.98,2,2,"Veltiosis Consulting Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
100704555,"RX ARTISANS, INC.",,1421 Wayzata Blvd Ste 201,,Wayzata,Minnesota,55391-1955,1-952-249-9726,http://www.rxartisans.com,732391.0,732391,732391.0,2,2,"Rx Artisans, Inc. is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,0,,,,
040078451,KENDALL S KOENS,,201 23Rd Ave Sw Ste 200,,Rochester,Minnesota,55902-2481,,,666511.0,666511,666511.0,2,2,"Kendall S Koens is primarily engaged in underwriting life insurance. These establishments are operated by enterprises that may be owned by stock-holders, policy holders, or other carriers.",Life and Health Insurance,Private,Independent,false,0,,,,
022183795,CASHMERE PROPERTIES LLC,,37200 Wild Mountain Rd,,Taylors Falls,Minnesota,55084-1890,,,722720.0299999999,722720.0299999999,722720.0299999999,2,2,Cashmere Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
831349183,"H-B Tempe, L.L.C.",,3450 W Burnsville Pkwy,,Burnsville,Minnesota,55337-4203,1-952-890-8838,,526076.97,526076.97,526076.97,2,2,"H-B Tempe, L.L.C. is primarily engaged in leasing real property, not elsewhere classified.",Commercial Real Estate Leasing,Private,Independent,false,0,,,,
024013363,"WAYPOINT INSURANCE NORTH, LLC",,11975 Portland Ave Ste 138,,Burnsville,Minnesota,55337-1530,1-612-699-8330,http://www.wptnorth.com,539914.01,539914.01,539914.01,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,0,,,,
081532691,TRUE 'N' FAIR TREE CARE LLC,,1311 Creekside Dr,,Waconia,Minnesota,55387-1180,,,546069.98,546069.98,546069.98,2,2,True 'n' Fair Tree Care Llc is primarily engaged in performing a variety of ornamental shrub and tree services.,Building and Dwelling Services,Private,Independent,false,0,,,,
015746058,Miller Optical LLC,,2911 Enterprise Ave Ste A,,Hastings,Minnesota,55033-4157,1-651-538-4500,,717711.99,717711.99,717711.99,2,2,Miller Optical Llc is primarily engaged in the retail sale of eyeglasses and contact lenses to prescription for individuals.,Pharmacies and Personal Care Stores,Private,Independent,false,0,,,,
121972709,DONEWRIGHT IRRIGATION L.L.C.,,12958 Verdin St Nw,,Coon Rapids,Minnesota,55448-1244,,,1959246.0,1959246,1959246.0,2,2,Donewright Irrigation L.L.C. is primarily engaged in operating water supply systems for the purpose of irrigation.,Water and Sewage Services,Private,Independent,false,0,,,,
119118788,WEST SEVENTH PHARMACY,HEALTH MART,1106 7Th St W,,Saint Paul,Minnesota,55102-3829,1-651-228-1493,http://www.west7thpharmacy.com,560602.01,560602.01,560602.01,2,2,"West Seventh Pharmacy is primarily engaged in the retail sale of prescription drugs, proprietary drugs, and non-prescription medicines, and which may also carry a number of related lines, such as cosmetics, toiletries, tobacco, and novelty merchandise. These stores are included on the basis of their usual trade designation rather than on the stricter interpretation of commodities handled. This industry includes drug stores which also operate a soda fountain or lunch counter.",Pharmacies and Personal Care Stores,Private,Independent,false,0,,,,
107811111,CANNON NUTRITION LLC,,135 4Th St N,,Cannon Falls,Minnesota,55009-2037,1-507-757-1117,http://www.cannonfalls.org,507252.99,507252.99,507252.99,2,2,Cannon Nutrition Llc is an organization engaged in promoting the business interests of their members.,Associations and Organizations,Private,Independent,false,0,,,,
099727582,ELECTRIC NOODLE LLC,,4317 13Th Ave S,,Minneapolis,Minnesota,55407-3221,1-612-306-7321,,1477981.0,1477981,1477981.0,2,2,"Electric Noodle Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
041692279,"Gerbracht Enterprises, LLC",,20507 340Th St,,Bagley,Minnesota,56621-4121,,,524887.03,524887.03,524887.03,2,2,"Gerbracht Enterprises, Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
023766146,LS DESIGN LLC,,2623 133Rd St W,,Rosemount,Minnesota,55068-2848,,,652498.01,652498.01,652498.01,2,2,"Ls Design Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
105783966,OSI ENVIRONMENTAL,,301 E Howard St,,Hibbing,Minnesota,55746-3780,,,1438996.0,1438996,1438996.0,2,2,"Osi Environmental is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,0,,,,
128711407,Midwest Water Supply LLC,,2453 Lake Ave,,White Bear Lake,Minnesota,55110-2423,1-651-470-4497,,1409573.0,1409573,1409573.0,2,2,"Midwest Water Supply Llc is primarily engaged in distributing water for sale for domestic, commercial, and industrial use.",Water and Sewage Services,Private,Independent,false,0,,,,
138263055,ME TURNER STEVENS 1 CSG LLC,,2303 Wycliff St Ste 300,,Saint Paul,Minnesota,55114-1278,,,633859.99,633859.99,633859.99,2,2,"Me Turner Stevens 1 Csg Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,0,,,,
105937055,JH & SONS ENTERPRISES INC,,33480 Skogman Lake Rd Ne,,Cambridge,Minnesota,55008-7879,,,516806.01,516806.01,516806.01,2,2,Jh & Sons Enterprises Inc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,0,,,,
138270274,RANGELEY RD 1 SOLAR LLC,,2303 Wycliff St Ste 300,,Saint Paul,Minnesota,55114-1278,,,2060209.0,2060209,2060209.0,2,2,"Rangeley Rd 1 Solar Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,0,,,,
030673452,"CRAFTMADE APRONS, LLC",,1620 Central Ave Ne Ste 162,,Minneapolis,Minnesota,55413-1680,1-612-208-6805,http://www.craftmadeaprons.com,500000.0,500000,500000.0,2,2,"Craftmade Aprons, Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,0,,,,
